season,team,player_name,playing_role,base_price,final_price,capped_status,is_retention,retention_type
2021,Rajasthan Royals,Kuldip Yadav,Bowler,,2000000,,FALSE,
2021,Royal Challengers Bengaluru,Kyle Jamieson,All-Rounder,,150000000,,FALSE,
2021,Royal Challengers Bengaluru,Glenn Maxwell,All-Rounder,,142500000,,FALSE,
2021,Royal Challengers Bengaluru,Dan Christian,All-Rounder,,48000000,,FALSE,
2021,Royal Challengers Bengaluru,Sachin Baby,Batsman,,2000000,,FALSE,
2021,Royal Challengers Bengaluru,Rajat Patidar,Batsman,,2000000,,FALSE,
2021,Royal Challengers Bengaluru,Mohammed Azharudeen,Wicket Keeper,,2000000,,FALSE,
2021,Royal Challengers Bengaluru,Suyash Prabhudesai,All-Rounder,,2000000,,FALSE,
2021,Royal Challengers Bengaluru,Kona Srikar Bharat,Wicket Keeper,,2000000,,FALSE,
2021,Sunrisers Hyderabad,Kedar Jadhav,All-Rounder,,20000000,,FALSE,
2021,Sunrisers Hyderabad,Mujeeb Zadran,Bowler,,15000000,,FALSE,
2021,Sunrisers Hyderabad,J Suchith,Bowler,,3000000,,FALSE,
2022,Chennai Super Kings,Robin Uthappa,Batsman,,20000000,Indian,FALSE,
2022,Chennai Super Kings,Dwayne Bravo,All-Rounder,,44000000,Overseas,FALSE,
2022,Chennai Super Kings,Ambati Rayudu,Wicket Keeper,,67500000,Indian,FALSE,
2022,Chennai Super Kings,Deepak Chahar,Bowler,,140000000,Indian,FALSE,
2022,Chennai Super Kings,C.Hari Nishaanth,Batsman,,2000000,Indian,FALSE,
2022,Chennai Super Kings,N. Jagadeesan,Wicket Keeper,,2000000,Indian,FALSE,
2022,Chennai Super Kings,K.M. Asif,Bowler,,2000000,Indian,FALSE,
2022,Chennai Super Kings,Tushar Deshpande,Bowler,,2000000,Indian,FALSE,
2022,Chennai Super Kings,Shivam Dube,All-Rounder,,40000000,Indian,FALSE,
2022,Chennai Super Kings,Chris Jordan,All-Rounder,,36000000,Overseas,FALSE,
2022,Chennai Super Kings,Maheesh Theekshana,Bowler,,7000000,Overseas,FALSE,
2022,Chennai Super Kings,Rajvardhan Hangargekar,All-Rounder,,15000000,Indian,FALSE,
2022,Chennai Super Kings,Simarjeet Singh,Bowler,,2000000,Indian,FALSE,
2022,Chennai Super Kings,Devon Conway,Batsman,,10000000,Overseas,FALSE,
2022,Chennai Super Kings,Dwaine Pretorius,All-Rounder,,5000000,Overseas,FALSE,
2022,Chennai Super Kings,Mitchell Santner,All-Rounder,,19000000,Overseas,FALSE,
2022,Chennai Super Kings,Adam Milne,Bowler,,19000000,Overseas,FALSE,
2022,Chennai Super Kings,Subhranshu Senapati,Batsman,,2000000,Indian,FALSE,
2022,Chennai Super Kings,Mukesh Choudhary,Bowler,,2000000,Indian,FALSE,
2022,Chennai Super Kings,Prashant Solanki,Bowler,,12000000,Indian,FALSE,
2022,Chennai Super Kings,K.Bhagath Varma,All-Rounder,,2000000,Indian,FALSE,
2022,Delhi Capitals,David Warner,Batsman,,62500000,Overseas,FALSE,
2022,Delhi Capitals,Mitchell Marsh,All-Rounder,,65000000,Overseas,FALSE,
2022,Delhi Capitals,Mustafizur Rahman,Bowler,,20000000,Overseas,FALSE,
2022,Delhi Capitals,Shardul Thakur,Bowler,,107500000,Indian,FALSE,
2022,Delhi Capitals,Kuldeep Yadav,Bowler,,20000000,Indian,FALSE,
2022,Delhi Capitals,Ashwin Hebbar,Batsman,,2000000,Indian,FALSE,
2022,Delhi Capitals,Sarfaraz Khan,All-Rounder,,2000000,Indian,FALSE,
2022,Delhi Capitals,Kamlesh Nagarkoti,All-Rounder,,11000000,Indian,FALSE,
2022,Delhi Capitals,K.S. Bharat,Wicket Keeper,,20000000,Indian,FALSE,
2022,Delhi Capitals,Mandeep Singh,Batsman,,11000000,Indian,FALSE,
2022,Delhi Capitals,Syed Khaleel Ahmed,Bowler,,52500000,Indian,FALSE,
2022,Delhi Capitals,Lungisani Ngidi,Bowler,,5000000,Overseas,FALSE,
2022,Delhi Capitals,Chetan Sakariya,Bowler,,42000000,Indian,FALSE,
2022,Delhi Capitals,Yash Dhull,All-Rounder,,5000000,Indian,FALSE,
2022,Delhi Capitals,Vicky Ostwal,All-Rounder,,2000000,Indian,FALSE,
2022,Delhi Capitals,Ripal Patel,All-Rounder,,2000000,Indian,FALSE,
2022,Delhi Capitals,Lalit Yadav,All-Rounder,,6500000,Indian,FALSE,
2022,Delhi Capitals,Rovman Powell,Batsman,,28000000,Overseas,FALSE,
2022,Delhi Capitals,Tim Seifert,Wicket Keeper,,5000000,Overseas,FALSE,
2022,Delhi Capitals,Pravin Dubey,All-Rounder,,5000000,Indian,FALSE,
2022,Gujarat Titans,Mohammad Shami,Bowler,,62500000,Indian,FALSE,
2022,Gujarat Titans,David Miller,Batsman,,30000000,Overseas,FALSE,
2022,Gujarat Titans,Jason Roy,Batsman,,20000000,Overseas,FALSE,
2022,Gujarat Titans,Wriddhiman  Saha,Wicket Keeper,,19000000,Indian,FALSE,
2022,Gujarat Titans,Matthew Wade,Wicket Keeper,,24000000,Overseas,FALSE,
2022,Gujarat Titans,Lockie Ferguson,Bowler,,100000000,Overseas,FALSE,
2022,Gujarat Titans,Abhinav Sadarangani,Batsman,,26000000,Indian,FALSE,
2022,Gujarat Titans,Rahul Tewatia,All-Rounder,,90000000,Indian,FALSE,
2022,Gujarat Titans,Noor  Ahmad,Bowler,,3000000,Overseas,FALSE,
2022,Gujarat Titans,R. Sai Kishore,Bowler,,30000000,Indian,FALSE,
2022,Gujarat Titans,Dominic Drakes,All-Rounder,,11000000,Overseas,FALSE,
2022,Gujarat Titans,Vijay Shankar,All-Rounder,,14000000,Indian,FALSE,
2022,Gujarat Titans,Jayant Yadav,All-Rounder,,17000000,Indian,FALSE,
2022,Gujarat Titans,Darshan Nalkande,All-Rounder,,2000000,Indian,FALSE,
2022,Gujarat Titans,Yash  Dayal,Bowler,,32000000,Indian,FALSE,
2022,Gujarat Titans,B. Sai Sudharsan,All-Rounder,,2000000,Indian,FALSE,
2022,Gujarat Titans,Gurkeerat Singh,All-Rounder,,5000000,Indian,FALSE,
2022,Gujarat Titans,Alzarri Joseph,Bowler,,24000000,Overseas,FALSE,
2022,Gujarat Titans,Varun Aaron,Bowler,,5000000,Indian,FALSE,
2022,Gujarat Titans,Pradeep Sangwan,All-Rounder,,2000000,Indian,FALSE,
2022,Kolkata Knight Riders,Pat Cummins,All-Rounder,,72500000,Overseas,FALSE,
2022,Kolkata Knight Riders,Shreyas Iyer,Batsman,,122500000,Indian,FALSE,
2022,Kolkata Knight Riders,Mohammad  Nabi,All-Rounder,,10000000,Overseas,FALSE,
2022,Kolkata Knight Riders,Nitish Rana,All-Rounder,,80000000,Indian,FALSE,
2022,Kolkata Knight Riders,Sam Billings,Wicket Keeper,,20000000,Overseas,FALSE,
2022,Kolkata Knight Riders,Umesh Yadav,Bowler,,20000000,Indian,FALSE,
2022,Kolkata Knight Riders,Shivam  Mavi,All-Rounder,,72500000,Indian,FALSE,
2022,Kolkata Knight Riders,Sheldon Jackson,Wicket Keeper,,6000000,Indian,FALSE,
2022,Kolkata Knight Riders,Ajinkya Rahane,Batsman,,10000000,Indian,FALSE,
2022,Kolkata Knight Riders,Rinku Singh,Batsman,,5500000,Indian,FALSE,
2022,Kolkata Knight Riders,Anukul Roy,All-Rounder,,2000000,Indian,FALSE,
2022,Kolkata Knight Riders,Alex Hales,Batsman,,15000000,Overseas,FALSE,
2022,Kolkata Knight Riders,Rasikh Dar,Bowler,,2000000,Indian,FALSE,
2022,Kolkata Knight Riders,Tim Southee,Bowler,,15000000,Overseas,FALSE,
2022,Kolkata Knight Riders,Baba Indrajith,Wicket Keeper,,2000000,Indian,FALSE,
2022,Kolkata Knight Riders,Chamika Karunaratne,All-Rounder,,5000000,Overseas,FALSE,
2022,Kolkata Knight Riders,Abhijeet Tomar,Batsman,,4000000,Indian,FALSE,
2022,Kolkata Knight Riders,Aman Khan,All-Rounder,,2000000,Indian,FALSE,
2022,Kolkata Knight Riders,Ramesh Kumar,Batsman,,2000000,Indian,FALSE,
2022,Kolkata Knight Riders,Pratham Singh,Batsman,,2000000,Indian,FALSE,
2022,Kolkata Knight Riders,Ashok Sharma,Bowler,,5500000,Indian,FALSE,
2022,Lucknow Super Giants,Quinton De Kock,Wicket Keeper,,67500000,Overseas,FALSE,
2022,Lucknow Super Giants,Manish Pandey,Batsman,,46000000,Indian,FALSE,
2022,Lucknow Super Giants,Krunal Pandya,All-Rounder,,82500000,Indian,FALSE,
2022,Lucknow Super Giants,Mark Wood,Bowler,,75000000,Overseas,FALSE,
2022,Lucknow Super Giants,Avesh Khan,Bowler,,100000000,Indian,FALSE,
2022,Lucknow Super Giants,Ankit Singh Rajpoot,Bowler,,5000000,Indian,FALSE,
2022,Lucknow Super Giants,K. Gowtham,All-Rounder,,9000000,Indian,FALSE,
2022,Lucknow Super Giants,Dushmanta Chameera,Bowler,,20000000,Overseas,FALSE,
2022,Lucknow Super Giants,Shahbaz Nadeem,Bowler,,5000000,Indian,FALSE,
2022,Lucknow Super Giants,Manan Vohra,Batsman,,2000000,Indian,FALSE,
2022,Lucknow Super Giants,Evin Lewis,Batsman,,20000000,Overseas,FALSE,
2022,Lucknow Super Giants,Mohsin Khan,Bowler,,2000000,Indian,FALSE,
2022,Lucknow Super Giants,Mayank Yadav,Bowler,,2000000,Indian,FALSE,
2022,Lucknow Super Giants,Ayush Badoni,All-Rounder,,2000000,Indian,FALSE,
2022,Lucknow Super Giants,Kyle Mayers,All-Rounder,,5000000,Overseas,FALSE,
2022,Lucknow Super Giants,Karan Sharma,All-Rounder,,2000000,Indian,FALSE,
2022,Lucknow Super Giants,Jason Holder,All-Rounder,,87500000,Overseas,FALSE,
2022,Lucknow Super Giants,Deepak Hooda,All-Rounder,,57500000,Indian,FALSE,
2022,Mumbai Indians,Ishan Kishan,Wicket Keeper,,152500000,Indian,FALSE,
2022,Mumbai Indians,Dewald Brevis,Batsman,,30000000,Overseas,FALSE,
2022,Mumbai Indians,Anmolpreet Singh,Batsman,,2000000,Indian,FALSE,
2022,Mumbai Indians,Basil Thampi,Bowler,,3000000,Indian,FALSE,
2022,Mumbai Indians,Murugan Ashwin,Bowler,,16000000,Indian,FALSE,
2022,Mumbai Indians,Jaydev Unadkat,Bowler,,13000000,Indian,FALSE,
2022,Mumbai Indians,Mayank Markande,Bowler,,6500000,Indian,FALSE,
2022,Mumbai Indians,N. Tilak Varma,All-Rounder,,17000000,Indian,FALSE,
2022,Mumbai Indians,Sanjay Yadav,All-Rounder,,5000000,Indian,FALSE,
2022,Mumbai Indians,Jofra Archer,All-Rounder,,80000000,Overseas,FALSE,
2022,Mumbai Indians,Daniel Sams,All-Rounder,,26000000,Overseas,FALSE,
2022,Mumbai Indians,Tymal Mills,Bowler,,15000000,Overseas,FALSE,
2022,Mumbai Indians,Tim David,All-Rounder,,82500000,Overseas,FALSE,
2022,Mumbai Indians,Ramandeep  Singh,All-Rounder,,2000000,Indian,FALSE,
2022,Mumbai Indians,Aryan Juyal,Wicket Keeper,,2000000,Indian,FALSE,
2022,Mumbai Indians,Fabian Allen,All-Rounder,,7500000,Overseas,FALSE,
2022,Mumbai Indians,Riley Meredith,Bowler,,10000000,Overseas,FALSE,
2022,Mumbai Indians,Rahul Buddhi,Batsman,,2000000,Indian,FALSE,
2022,Mumbai Indians,Hrithik Shokeen,All-Rounder,,2000000,Indian,FALSE,
2022,Mumbai Indians,Mohd. Arshad Khan,All-Rounder,,2000000,Indian,FALSE,
2022,Mumbai Indians,Arjun  Tendulkar,All-Rounder,,3000000,Indian,FALSE,
2022,Punjab Kings,Shikhar Dhawan,Batsman,,82500000,Indian,FALSE,
2022,Punjab Kings,Kagiso Rabada,Bowler,,92500000,Overseas,FALSE,
2022,Punjab Kings,Jonny Bairstow,Wicket Keeper,,67500000,Overseas,FALSE,
2022,Punjab Kings,Rahul Chahar,Bowler,,52500000,Indian,FALSE,
2022,Punjab Kings,Harpreet  Brar,All-Rounder,,38000000,Indian,FALSE,
2022,Punjab Kings,Shahrukh Khan,All-Rounder,,90000000,Indian,FALSE,
2022,Punjab Kings,Jitesh Sharma,Wicket Keeper,,2000000,Indian,FALSE,
2022,Punjab Kings,Prabhsimran Singh,Wicket Keeper,,6000000,Indian,FALSE,
2022,Punjab Kings,Ishan Porel,Bowler,,2500000,Indian,FALSE,
2022,Punjab Kings,Liam Livingstone,All-Rounder,,115000000,Overseas,FALSE,
2022,Punjab Kings,Odean Smith,All-Rounder,,60000000,Overseas,FALSE,
2022,Punjab Kings,Sandeep Sharma,Bowler,,5000000,Indian,FALSE,
2022,Punjab Kings,Raj Angad Bawa,All-Rounder,,20000000,Indian,FALSE,
2022,Punjab Kings,Rishi Dhawan,All-Rounder,,5500000,Indian,FALSE,
2022,Punjab Kings,Nathan Ellis,Bowler,,7500000,Overseas,FALSE,
2022,Punjab Kings,Prerak Mankad,All-Rounder,,2000000,Indian,FALSE,
2022,Punjab Kings,Atharva Taide,All-Rounder,,2000000,Indian,FALSE,
2022,Punjab Kings,Vaibhav Arora,Bowler,,20000000,Indian,FALSE,
2022,Punjab Kings,Bhanuka Rajapaksa,Batsman,,5000000,Overseas,FALSE,
2022,Punjab Kings,Benny Howell,All-Rounder,,4000000,Overseas,FALSE,
2022,Punjab Kings,Writtick Chatterjee,All-Rounder,,2000000,Indian,FALSE,
2022,Punjab Kings,Baltej Dhanda,Bowler,,2000000,Indian,FALSE,
